fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg,hist_fights,hist_wins,hist_losses,hist_win_rate,hist_strike_acc,hist_td_acc,hist_sub_avg,hist_ctrl_avg,hist_finish_rate
9b75954db8db2a08,Justin Jones,Black Dynamite,9,2,0.0,71.0,185.0,,Orthodox,38.0,1.7,0.36,3.17,0.45,1.0,0.15,0.46,0.5,1.0,0.0,1.0,0.0,0.4057971014492754,0.0,1.0,0.0,0.5
04c8b08b16a5b99e,Tanner Boser,The Bulldozer,21,10,1.0,74.0,205.0,75.0,Orthodox,34.0,4.7,0.52,2.75,0.58,0.0,0.0,0.63,0.0,9.0,4.0,5.0,0.4444444444444444,0.5146705515586887,0.4,0.0,13.666666666666666,0.75
e18a19001a3f7c7d,Alptekin Ozkilic,The Turkish Delight,9,5,0.0,65.0,125.0,65.0,Orthodox,39.0,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0.0,3.0,1.0,2.0,0.3333333333333333,0.30874938178579103,0.6309523809523809,0.0,216.66666666666666,0.0
d23ccf4a6c221284,Karlos Vemola,,17,5,0.0,72.0,185.0,75.0,Orthodox,40.0,1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7,5.0,2.0,3.0,0.4,0.3963369963369963,0.325,1.2,87.6,1.0
c03a5022f8439f2a,Chad Laprise,The Disciple,13,4,0.0,70.0,170.0,71.0,Orthodox,39.0,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,9.0,6.0,3.0,0.6666666666666666,0.4471745222017318,0.5142857142857142,0.0,81.88888888888889,0.5
045f25b3a4c08e81,Jack Marshman,The Hammer,23,10,0.0,72.0,185.0,73.0,Orthodox,36.0,2.74,0.25,4.19,0.56,0.0,0.0,0.2,0.0,7.0,3.0,4.0,0.42857142857142855,0.20380020517005343,0.4,0.0,2.2857142857142856,0.3333333333333333
36df8e119aec6175,Sarah Kaufman,,18,4,,65.0,135.0,66.0,Orthodox,40.0,6.65,0.46,4.0,0.62,0.38,0.57,0.81,0.0,2.0,1.0,1.0,0.5,0.522972972972973,1.0,0.0,122.5,0.0
0b31f87be71ebbb1,Ben Askren,Funky,19,2,,71.0,170.0,73.0,Orthodox,41.0,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9,2.0,1.0,1.0,0.5,0.0,0.5,0.5,59.5,1.0
7674b836ce0698a0,Yousri Belgaroui,,9,3,0.0,78.0,185.0,79.0,Orthodox,33.0,5.82,0.66,2.52,0.61,0.39,1.0,0.68,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
dee294e9717012c2,Malcolm Gordon,X,14,8,0.0,67.0,125.0,71.0,Switch,35.0,2.5,0.45,2.0,0.43,1.72,0.35,0.26,1.0,6.0,2.0,4.0,0.3333333333333333,0.275869123566492,0.7272727272727272,0.3333333333333333,94.5,0.5
cce79e827569f26e,Ronys Torres,,35,5,0.0,67.0,155.0,,Orthodox,50.0,0.87,0.26,1.93,0.57,4.0,0.47,0.16,0.5,1.0,0.0,1.0,0.0,0.12244897959183673,0.38461538461538464,1.0,344.0,0.5
4834ff149dc9542a,Norifumi Yamamoto,Kid,18,6,,64.0,135.0,66.0,Southpaw,49.0,2.09,0.45,2.01,0.57,0.41,0.22,0.45,0.0,2.0,0.0,2.0,0.0,0.39093406593406593,0.125,0.0,138.0,0.5
37cc294027f55e4d,Austin Springer,,12,4,0.0,68.0,145.0,71.0,Orthodox,38.0,3.54,0.57,3.15,0.41,3.37,0.4,1.0,0.8,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
442c9011034ae1fd,Ian Machado Garry,The Future,17,1,0.0,75.0,170.0,74.0,Orthodox,28.0,4.78,0.54,2.86,0.52,0.92,0.31,0.8,0.4,10.0,9.0,1.0,0.9,0.5418369458126877,0.5221052631578947,0.4,109.1,0.3333333333333333
e670f8cc2969a789,Sherman Pendergarst,The Tank,11,18,,73.0,235.0,,Orthodox,58.0,1.23,0.36,3.08,0.16,4.62,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
4e30e4250cb08b61,Loma Lookboonmee,,10,4,0.0,61.0,115.0,61.0,Orthodox,30.0,3.67,0.55,2.52,0.53,1.81,0.5,0.68,0.1,9.0,7.0,2.0,0.7777777777777778,0.5549172340635719,0.5259259259259259,0.1111111111111111,138.88888888888889,0.14285714285714285
e70de1859b7ee78e,Sultan Aliev,,15,3,0.0,71.0,170.0,74.0,Orthodox,41.0,1.41,0.45,2.2,0.56,1.76,0.38,1.0,0.0,3.0,1.0,2.0,0.3333333333333333,0.5256410256410257,0.5,0.0,233.33333333333334,0.0
34c2b3656f88f7ef,Aaron Phillips,The Dragon,12,5,0.0,69.0,135.0,71.0,Southpaw,36.0,1.51,0.53,3.66,0.43,0.86,0.5,0.44,0.6,3.0,0.0,3.0,0.0,0.5179012345679013,0.0,0.3333333333333333,24.333333333333332,0.5
74fefd43f073cd2f,Joe Pardo,,4,6,0.0,73.0,210.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
8270c00fae24c922,Dileno Lopes,,19,3,0.0,65.0,135.0,,,41.0,2.37,0.36,3.33,0.53,2.5,0.31,1.0,1.5,1.0,0.0,1.0,0.0,0.42201834862385323,0.75,3.0,162.0,0.5
2997e7fe3c9d3d4a,Wang Cong,The Joker,9,1,0.0,66.0,125.0,66.0,Southpaw,33.0,6.22,0.56,2.19,0.63,0.78,0.75,0.84,0.8,4.0,3.0,1.0,0.75,0.5030586791636515,0.5,0.0,5.25,0.3333333333333333
a780d16cf7eed44d,Lucio Linhares,,19,8,0.0,74.0,185.0,,Orthodox,52.0,0.99,0.22,3.47,0.34,1.86,0.5,0.5,1.9,1.0,0.0,1.0,0.0,0.2962962962962963,1.0,2.0,111.0,0.5
66ab58d0b3783607,Andrew Holbrook,,12,3,0.0,71.0,155.0,70.0,Southpaw,40.0,2.2,0.49,3.0,0.54,0.85,0.18,0.1,2.1,4.0,2.0,2.0,0.5,0.5474923399451701,0.5,1.25,94.25,0.0
d31cbcdd7d69536d,TJ Brown,Downtown,17,11,0.0,69.0,145.0,72.0,Switch,35.0,3.37,0.44,2.89,0.49,3.41,0.57,0.36,1.3,7.0,3.0,4.0,0.42857142857142855,0.503714805313771,0.5051020408163265,1.2857142857142858,257.85714285714283,0.3333333333333333
da0995f19b749cfa,Mark Madsen,The Olympian,12,2,0.0,68.0,155.0,72.0,Orthodox,41.0,3.56,0.49,3.97,0.52,2.86,0.66,0.62,0.0,5.0,4.0,1.0,0.8,0.4951867816091954,0.5416666666666666,0.0,184.0,0.25
1209b5134401ca53,Mario Neto,Sukata,13,5,0.0,72.0,229.0,,Orthodox,,1.89,0.5,1.89,0.7,2.84,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
ac026518a9b4dc0f,Jordan Leavitt,The Monkey King,13,3,0.0,69.0,145.0,71.0,Southpaw,30.0,2.21,0.57,1.59,0.58,3.15,0.34,0.3,1.1,8.0,5.0,3.0,0.625,0.710972116119175,0.2544642857142857,0.5,136.625,0.8
c6e6926a81adcd00,Adriano Santos,,0,1,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
150ff4cc642270b9,Max Holloway,Blessed,27,9,0.0,71.0,155.0,69.0,Orthodox,34.0,6.91,0.48,4.61,0.58,0.23,0.53,0.81,0.3,31.0,23.0,8.0,0.7419354838709677,0.46154305243467536,0.575,0.3225806451612903,53.29032258064516,0.5652173913043478
3c660c90d48fc80d,Tim Kennedy,,18,6,0.0,71.0,185.0,74.0,Orthodox,46.0,2.78,0.47,1.84,0.62,2.58,0.35,0.7,0.7,4.0,3.0,1.0,0.75,0.4590701613057079,0.3181818181818182,0.25,273.75,0.3333333333333333
0c9c0a43d3f3f49d,Marcelo Guimaraes,Magrao,9,2,1.0,72.0,185.0,73.0,Orthodox,42.0,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,3.0,2.0,1.0,0.6666666666666666,0.5313705096340794,0.16666666666666666,0.0,232.33333333333334,0.0
5f6f049d54728e88,Andre Ewell,Mr. Highlight,17,9,0.0,68.0,145.0,75.0,Southpaw,38.0,4.28,0.4,4.87,0.51,0.36,0.75,0.72,0.1,8.0,4.0,4.0,0.5,0.3959703299938872,0.6666666666666666,0.125,30.25,0.0
108afe61a26bcbf4,Igor Zinoviev,Houdini,4,1,2.0,73.0,199.0,,Orthodox,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
06f36cf4bd97ec77,Ed Herman,Short Fuse,27,16,,73.0,205.0,77.0,Orthodox,45.0,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,24.0,13.0,11.0,0.5416666666666666,0.49355670966055015,0.5522875816993464,0.7083333333333334,165.875,0.6923076923076923
d8c7c61b176e3994,Cody Garbrandt,No Love,15,7,0.0,68.0,135.0,65.0,Orthodox,34.0,2.79,0.4,3.66,0.58,0.85,0.22,0.81,0.0,16.0,9.0,7.0,0.5625,0.42870504550015975,0.25625,0.0,34.8125,0.6666666666666666
b959e8c7fd8390d2,Kyle Kingsbury,Kingsbu,11,6,,76.0,205.0,79.0,Orthodox,43.0,2.97,0.4,3.81,0.51,2.64,0.41,0.52,0.0,8.0,4.0,4.0,0.5,0.468061896463437,0.32655677655677656,0.0,160.75,0.25
8f765fd5775a8873,Rinat Fakhretdinov,Gladiator,24,1,1.0,72.0,170.0,74.0,Orthodox,34.0,5.03,0.52,3.61,0.54,3.91,0.34,0.91,0.2,5.0,5.0,0.0,1.0,0.603114072059365,0.4593965975544923,0.2,444.4,0.2
b60391da771deefe,Todd Medina,El Tiburon,11,9,,70.0,193.0,,Southpaw,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
5713c1d2fac539ac,Cody East,The Freight Train,12,3,0.0,75.0,245.0,,Orthodox,37.0,4.15,0.43,7.32,0.4,3.97,1.0,0.16,0.0,1.0,0.0,1.0,0.0,0.41935483870967744,0.4,0.0,40.0,0.5
d024ed963e8bf7ea,Damien Brown,Beatdown,17,12,0.0,70.0,155.0,68.0,Orthodox,41.0,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,5.0,2.0,3.0,0.4,0.4349381229660114,0.20634920634920637,0.6,43.6,0.5
873626e5547b5235,Kyle Prepolec,Killshot,18,10,0.0,70.0,155.0,70.0,Southpaw,36.0,3.25,0.34,5.69,0.48,0.0,0.0,0.45,0.0,3.0,0.0,3.0,0.0,0.38165648773170474,0.0,0.0,18.0,0.5
5f3805dda9661cba,Jason Witt,The Vanilla Gorilla,19,9,0.0,70.0,170.0,70.0,Orthodox,39.0,2.15,0.44,2.54,0.52,6.9,0.48,1.0,0.9,5.0,2.0,3.0,0.4,0.5660968801893793,0.4206349206349206,0.4,205.6,0.5
a8c9d16fe2a14d72,CM Punk,,0,1,,73.0,170.0,73.0,Orthodox,47.0,1.1,0.23,4.87,0.4,0.87,0.11,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
15df64c02b6b0fde,Danny Abbadi,The Assassin,4,6,0.0,71.0,155.0,,Orthodox,42.0,3.29,0.38,4.41,0.57,0.0,0.0,0.77,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.5
e51ee8ded927fc51,Chris de la Rocha,,5,3,0.0,75.0,250.0,80.0,Orthodox,46.0,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0,3.0,1.0,2.0,0.3333333333333333,0.3292072103102845,0.375,0.6666666666666666,167.0,1.0
60425d07ef4b91a7,Kyler Phillips,The Matrix,12,4,0.0,68.0,135.0,72.0,Orthodox,30.0,5.04,0.42,3.83,0.6,2.31,0.45,0.75,0.4,8.0,6.0,2.0,0.75,0.4384368004916255,0.567063492063492,0.375,157.375,0.3333333333333333
990bd63726a577f8,Tim Williams,The South Jersey Strangler,15,5,0.0,74.0,185.0,76.0,Orthodox,39.0,3.07,0.38,3.55,0.48,1.81,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.4444444444444444,0.4,0.0,0.0,0.5
c051c2e12d692b8a,Jesus Aguilar,,12,4,0.0,64.0,125.0,62.0,Orthodox,30.0,2.54,0.38,2.29,0.61,1.52,0.29,0.45,1.1,6.0,4.0,2.0,0.6666666666666666,0.5930742371131219,0.2833333333333334,0.8333333333333334,73.83333333333333,0.5
a6eb54ae17a551be,Gabriella Fernandes,Gabi,11,3,0.0,66.0,125.0,66.0,Southpaw,32.0,3.56,0.48,5.19,0.52,0.44,0.18,0.68,0.2,4.0,2.0,2.0,0.5,0.4418197926807736,0.08333333333333333,0.25,50.5,0.5
de45aaae23dfa392,Christos Giagos,The Spartan,20,12,0.0,70.0,155.0,71.0,Orthodox,36.0,3.03,0.41,3.21,0.5,2.84,0.36,0.52,0.4,13.0,6.0,7.0,0.46153846153846156,0.39844435782161775,0.41185897435897434,0.23076923076923078,160.07692307692307,0.5
56709e66f1c6008f,Cole Smith,The Cole Train,7,2,0.0,71.0,135.0,67.0,Orthodox,36.0,1.78,0.35,1.96,0.49,1.67,0.33,0.45,1.7,2.0,1.0,1.0,0.5,0.31240031897926634,0.3333333333333333,1.0,498.0,0.0
1d147d4163a6989b,Nick Sanzo,,1,1,0.0,69.0,190.0,,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
6902fcf0610dd303,Jakub Wiklacz,,18,3,2.0,70.0,135.0,72.0,Orthodox,29.0,3.4,0.44,3.87,0.46,0.0,0.0,0.41,2.5,1.0,1.0,0.0,1.0,0.5542168674698795,0.4,3.0,124.0,0.0
ac29d508d78384c9,Marcelo Golm,,6,3,0.0,75.0,249.0,75.0,Orthodox,33.0,4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5,3.0,1.0,2.0,0.3333333333333333,0.6068539804171987,0.5,0.3333333333333333,57.666666666666664,1.0
b369533a577fa97c,Dan Christison,The Sandman,20,7,0.0,80.0,265.0,,Orthodox,53.0,4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,1.0,1.0,0.0,1.0,0.49324324324324326,0.4,1.0,107.0,1.0
5095b0920a3602aa,Blake Bilder,El Animal,8,2,1.0,68.0,145.0,68.0,Switch,35.0,3.81,0.48,4.15,0.53,0.31,0.07,0.71,0.6,2.0,1.0,1.0,0.5,0.47960526315789476,0.07142857142857142,0.0,134.0,0.0
b0a6124751a56bc4,Jonathan Brookins,,16,10,0.0,72.0,145.0,74.0,Southpaw,40.0,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,4.0,2.0,2.0,0.5,0.4687911141237729,0.44519230769230766,0.25,294.75,0.5
d33da8a3d82bdb62,Kai Asakura,,21,6,0.0,68.0,125.0,69.0,Orthodox,32.0,2.27,0.32,3.53,0.52,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5862068965517241,0.4,0.0,24.0,0.5
185fb0200a4605e6,Steve Kennedy,The Steamrolla,24,8,0.0,71.0,170.0,,Orthodox,43.0,2.28,0.35,5.52,0.45,2.51,0.33,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,29.0,0.5
05b43e0ead3df345,Kailin Curran,,4,5,0.0,64.0,115.0,65.0,Orthodox,34.0,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6,6.0,1.0,5.0,0.16666666666666666,0.4364917343043611,0.7083333333333334,0.5,225.0,1.0
dd6103dd7127db1d,Mike Malott,Proper,13,2,1.0,73.0,170.0,73.0,Orthodox,34.0,3.93,0.48,3.06,0.56,1.88,0.5,0.14,0.8,6.0,5.0,1.0,0.8333333333333334,0.55747365242217,0.6666666666666666,0.3333333333333333,92.33333333333333,0.8
601964f9654f911a,Tony Gravely,,23,9,0.0,65.0,135.0,69.0,Orthodox,34.0,3.82,0.48,4.47,0.44,5.4,0.41,0.52,0.3,7.0,4.0,3.0,0.5714285714285714,0.4593549380966207,0.4744272067801479,0.0,294.14285714285717,0.5
98f6da59d765ec94,Charlie Brenneman,The Spaniard,19,8,0.0,70.0,155.0,70.0,Orthodox,45.0,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,10.0,4.0,6.0,0.4,0.49089829457753986,0.3445767195767196,0.0,301.4,0.0
7cdd3e5d3aa9cb39,Yan Cabral,,13,3,0.0,71.0,155.0,73.0,Orthodox,42.0,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,4.0,2.0,2.0,0.5,0.5174828332142574,0.41944444444444445,1.0,387.0,0.5
d10b35152277cf98,James Toney,Lights Out,0,1,0.0,69.0,220.0,,Orthodox,57.0,0.0,0.0,2.41,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
4798e823ada58fe9,Veronica Hardy,,10,5,1.0,64.0,125.0,64.0,Southpaw,30.0,3.06,0.45,3.24,0.5,0.82,0.41,0.51,0.3,9.0,4.0,5.0,0.4444444444444444,0.5500290268685779,0.7,0.2222222222222222,98.55555555555556,0.25
e7f51d9f9e9259e7,Thomas Gifford,The Young Lion,14,9,,73.0,155.0,75.0,Orthodox,33.0,3.97,0.37,6.45,0.37,0.5,0.33,0.33,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,1.0,0.0,101.0,0.5
d1152823307d7e7c,Rameau Thierry Sokoudjou,The African Assassin,18,18,0.0,70.0,205.0,78.0,Orthodox,41.0,2.26,0.45,2.61,0.56,1.93,0.47,0.78,0.9,2.0,1.0,1.0,0.5,0.4076086956521739,0.5,1.0,12.5,1.0
082eba4cd80f736f,Jarno Errens,,14,6,1.0,71.0,145.0,73.0,Orthodox,31.0,3.29,0.44,3.29,0.61,0.0,0.0,0.33,0.3,3.0,1.0,2.0,0.3333333333333333,0.4264472364942984,0.0,0.3333333333333333,41.0,0.0
98a58c26c5b1ed17,Patricio Freire,Pitbull,37,8,0.0,66.0,145.0,67.0,Orthodox,38.0,2.68,0.43,4.23,0.57,1.49,0.33,0.88,0.6,1.0,0.0,1.0,0.0,0.34,0.25,1.0,63.0,0.5
5b2325cd70dbe2ea,Talita Bernardo,,6,4,0.0,64.0,135.0,68.0,Orthodox,39.0,3.12,0.42,4.04,0.55,1.62,0.22,0.28,0.5,3.0,1.0,2.0,0.3333333333333333,0.45565697543385175,0.2842712842712843,0.6666666666666666,389.3333333333333,0.0
17923f676f100e16,Tallison Teixeira,Xicao,9,1,0.0,79.0,258.0,83.0,Orthodox,26.0,5.02,0.64,3.86,0.42,2.48,0.3,0.0,0.0,2.0,1.0,1.0,0.5,0.7444444444444445,0.0,0.0,5.5,1.0
4bd6b4800070b069,Chas Skelly,The Scrapper,19,3,,71.0,145.0,72.0,Orthodox,40.0,2.01,0.4,3.21,0.49,1.74,0.34,0.39,2.3,10.0,7.0,3.0,0.7,0.43680904699598616,0.3783068783068783,1.7,217.1,0.7142857142857143
0bcfe2513cb3bc39,Tom DeBlass,,9,2,0.0,72.0,185.0,,Orthodox,43.0,1.5,0.35,4.43,0.37,1.0,0.5,0.28,0.5,1.0,0.0,1.0,0.0,0.16666666666666666,0.5,1.0,440.0,0.5
50d2f0018bcf9eef,Pat Healy,Bam Bam,34,23,,72.0,155.0,72.0,Orthodox,42.0,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1,4.0,0.0,4.0,0.0,0.34004166783579787,0.09126984126984126,0.0,134.75,0.5
6e15f63b6c2e2c15,Brandon Royval,Raw Dawg,17,9,0.0,69.0,125.0,68.0,Southpaw,33.0,5.54,0.41,4.25,0.43,0.65,0.75,0.45,1.1,11.0,7.0,4.0,0.6363636363636364,0.428724471278658,0.7,0.9090909090909091,51.90909090909091,0.5714285714285714
a331233f597090a5,Bryan Barberena,Bam Bam,18,12,0.0,72.0,185.0,72.0,Southpaw,36.0,5.35,0.48,4.59,0.44,0.13,0.22,0.5,0.3,18.0,9.0,9.0,0.5,0.49264926756271105,0.19047619047619047,0.2222222222222222,57.55555555555556,0.5555555555555556
be5cfd73617a5b1a,Javier Vazquez,Showtime,16,5,0.0,67.0,145.0,69.0,Southpaw,48.0,2.43,0.36,1.99,0.72,2.56,0.52,0.57,1.5,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
1562b12763cc8d67,Alex Andrade,El Toro,10,5,0.0,71.0,200.0,,Orthodox,51.0,0.2,0.36,2.6,0.53,0.0,0.0,0.25,0.8,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
b8bbdeff718dbb7d,Pat Sabatini,,21,5,0.0,68.0,145.0,70.0,Orthodox,35.0,1.69,0.59,1.09,0.5,4.48,0.5,0.5,1.5,9.0,7.0,2.0,0.7777777777777778,0.554363657051829,0.3764309764309764,1.0,353.55555555555554,0.42857142857142855
d512d9f204059f57,Joe Riggs,Diesel,44,17,,72.0,185.0,70.0,Southpaw,43.0,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,10.0,4.0,6.0,0.4,0.45790491118077326,0.7552083333333333,0.2,108.9,0.75
f797f0c57a83353e,Trevor Smith,Hot Sauce,15,10,0.0,75.0,185.0,75.0,Orthodox,45.0,3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7,11.0,5.0,6.0,0.45454545454545453,0.5524954689530653,0.3211444805194805,0.5454545454545454,312.6363636363636,0.0
320edfb0332b7073,Fredson Paixao,,10,5,,66.0,145.0,66.0,Orthodox,46.0,1.71,0.54,2.31,0.62,0.62,0.11,0.1,2.2,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
a68575214ecad140,SeungWoo Choi,Sting,11,8,0.0,72.0,145.0,74.0,Orthodox,33.0,3.56,0.38,3.16,0.47,0.83,0.54,0.7,0.0,10.0,4.0,6.0,0.4,0.4082367424971802,0.5277777777777778,0.0,118.1,0.25
9cd047a828dd7515,KB Bhullar,The Bengal,8,2,0.0,76.0,185.0,78.0,Switch,34.0,4.31,0.49,5.39,0.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.4,0.0,0.0,0.5
d29b5c4f22c6357d,Gilbert Yvel,The Hurricane,39,16,,74.0,225.0,77.0,Orthodox,49.0,1.05,0.47,1.78,0.5,0.0,0.0,0.25,1.0,2.0,0.0,2.0,0.0,0.35382513661202186,0.0,1.0,48.0,0.5
ccd1299e0345e0ce,Melvin Guillard,The Young Assassin,32,18,,69.0,155.0,71.0,Orthodox,42.0,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,20.0,12.0,8.0,0.6,0.4200523223181688,0.6944444444444444,0.1,38.55,0.6666666666666666
eea0274e153256a0,Ian Loveland,The Barn Owl,18,10,0.0,68.0,145.0,,Orthodox,42.0,2.71,0.4,2.36,0.64,1.0,0.37,0.69,0.3,2.0,1.0,1.0,0.5,0.4464285714285714,0.0,0.0,199.0,0.0
aceffa19749c4dc0,Zubaira Tukhugov,Warrior,20,6,1.0,68.0,155.0,68.0,Orthodox,35.0,3.17,0.39,3.07,0.63,2.13,0.39,1.0,0.0,7.0,5.0,2.0,0.7142857142857143,0.43670183229517473,0.4607142857142857,0.0,55.57142857142857,0.4
f7a7f7118d4b01b6,Lyoto Machida,The Dragon,24,8,0.0,73.0,185.0,74.0,Southpaw,47.0,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,23.0,15.0,8.0,0.6521739130434783,0.5281806844798532,0.6166666666666666,0.34782608695652173,116.56521739130434,0.4666666666666667
59aaf2730b84698a,Jesse Sanders,,23,7,0.0,72.0,170.0,,Orthodox,,0.0,0.0,6.45,0.35,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
02e52b3a595f0786,Kevin Jordan,The Shaman,11,9,0.0,75.0,245.0,,Orthodox,55.0,2.0,0.4,1.91,0.55,0.0,0.0,0.77,0.6,1.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,82.0,0.5
97a6bbe6e6566a94,Francisco Trevino,Sitkayan,13,3,0.0,69.0,155.0,70.0,Orthodox,44.0,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0.0,2.0,1.0,1.0,0.5,0.4323159366262814,0.14285714285714285,0.0,121.0,0.0
c24b1db4b809d41b,Renato Verissimo,Charuto,7,5,,73.0,170.0,,Orthodox,52.0,0.92,0.48,1.87,0.47,1.46,0.3,0.5,2.5,2.0,1.0,1.0,0.5,0.5747863247863247,0.75,2.5,290.5,0.0
b08012bbe542592a,Tatiana Suarez,,12,1,0.0,65.0,115.0,66.0,Southpaw,35.0,2.95,0.6,1.58,0.45,4.41,0.43,0.8,0.6,8.0,7.0,1.0,0.875,0.5838742964703794,0.6240675990675991,0.5,393.5,0.7142857142857143
d247691a6c0e9034,Cub Swanson,,30,14,0.0,68.0,145.0,70.0,Orthodox,42.0,4.79,0.51,4.0,0.59,1.01,0.5,0.63,0.4,24.0,14.0,10.0,0.5833333333333334,0.5217472446256751,0.6119047619047618,0.08333333333333333,56.5,0.42857142857142855
7a613f78dd7ee8f8,Bernardo Magalhaes,Trekko,13,4,0.0,69.0,155.0,,Orthodox,44.0,1.8,0.27,3.37,0.68,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.4117647058823529,0.0,0.0,10.0,0.5
8c020156779f7888,Melinda Fabian,,4,4,2.0,66.0,125.0,66.0,Orthodox,38.0,4.03,0.41,4.0,0.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
ff62013d2fce6d13,Nazim Sadykhov,Black Wolf,11,2,1.0,70.0,155.0,69.0,Southpaw,31.0,4.79,0.49,5.49,0.49,1.1,0.45,0.72,0.2,4.0,4.0,0.0,1.0,0.480197628458498,0.5,0.25,49.5,1.0
058e4e08a1ad8aba,Dale Hartt,,6,3,0.0,70.0,155.0,69.0,Orthodox,46.0,1.14,0.35,1.55,0.66,1.22,1.0,0.25,2.5,2.0,1.0,1.0,0.5,0.3055555555555555,0.4,1.0,3.5,1.0
9384e71bca6c409d,Marco Tulio,Matuto,14,2,0.0,72.0,185.0,74.0,Orthodox,31.0,6.69,0.58,2.58,0.59,1.42,0.26,0.0,0.3,2.0,2.0,0.0,1.0,0.6313756613756614,0.4,0.0,34.5,1.0
e6147d5ab3685899,Donny Walker,Eagle Eye,15,10,0.0,69.0,135.0,,,46.0,1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7,1.0,0.0,1.0,0.0,0.37349397590361444,0.4,2.0,378.0,0.5
f046d724d2a84ac5,Desmond Green,The Predator,23,8,0.0,70.0,155.0,73.0,Southpaw,36.0,3.7,0.46,2.51,0.69,1.62,0.5,0.75,0.0,6.0,3.0,3.0,0.5,0.4889628359019101,0.4,0.0,38.0,0.3333333333333333
82e7929bf6c2b689,Diego Sanchez,Nightmare,31,13,0.0,70.0,170.0,72.0,Southpaw,44.0,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,30.0,18.0,12.0,0.6,0.4230506809777539,0.32576243201243205,0.6,198.4,0.3333333333333333
